respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
107,1,4,849,68,5,25,7,yes,no
107,1,5,849,57,7,20,5,yes,no
107,2,1,850,54,7,30,9,no,yes
107,2,2,850,103,3,25,9,no,no
107,2,3,850,38,5,20,7,no,yes
107,2,4,850,35,5,30,5,no,yes
107,2,5,850,12,7,20,7,yes,yes
107,3,1,851,40,3,25,7,no,yes
107,3,2,851,82,3,20,5,no,no
107,3,3,851,75,7,20,9,yes,no
107,3,4,851,62,5,30,5,yes,no
107,3,5,851,39,7,20,7,no,yes
107,4,1,852,66,7,20,7,yes,no
107,4,2,852,102,7,20,9,no,no
107,4,3,852,10,3,20,7,yes,yes
107,4,4,852,11,5,20,7,yes,yes
107,4,5,852,87,7,25,5,no,no
107,5,1,853,97,3,30,7,no,no
107,5,2,853,10,3,20,7,yes,yes
107,5,3,853,100,3,20,9,no,no
107,5,4,853,91,3,20,7,no,no
107,5,5,853,59,5,25,5,yes,no
107,6,1,854,28,3,20,5,no,yes
107,6,2,854,82,3,20,5,no,no
107,6,3,854,63,7,30,5,yes,no
107,6,4,854,93,7,20,7,no,no
107,6,5,854,34,3,30,5,no,yes
107,7,1,855,90,7,30,5,no,no
107,7,2,855,11,5,20,7,yes,yes
107,7,3,855,96,7,25,7,no,no
107,7,4,855,34,3,30,5,no,yes
107,7,5,855,71,5,30,7,yes,no
107,8,1,856,23,5,25,9,yes,yes
107,8,2,856,62,5,30,5,yes,no
107,8,3,856,41,5,25,7,no,yes
107,8,4,856,36,7,30,5,no,yes
107,8,5,856,75,7,20,9,yes,no
108,1,1,857,83,5,20,5,no,no
108,1,2,857,26,5,30,9,yes,yes
108,1,3,857,25,3,30,9,yes,yes
108,1,4,857,58,3,25,5,yes,no
108,1,5,857,17,5,30,7,yes,yes
108,2,1,858,50,5,25,9,no,yes
108,2,2,858,15,7,25,7,yes,yes
108,2,3,858,36,7,30,5,no,yes
108,2,4,858,48,7,20,9,no,yes
108,2,5,858,71,5,30,7,yes,no
108,3,1,859,37,3,20,7,no,yes
108,3,2,859,74,5,20,9,yes,no
108,3,3,859,29,5,20,5,no,yes
108,3,4,859,9,7,30,5,yes,yes
108,3,5,859,42,7,25,7,no,yes
108,4,1,860,29,5,20,5,no,yes
108,4,2,860,49,3,25,9,no,yes
108,4,3,860,75,7,20,9,yes,no
108,4,4,860,48,7,20,9,no,yes
108,4,5,860,24,7,25,9,yes,yes
108,5,1,861,35,5,30,5,no,yes
108,5,2,861,69,7,25,7,yes,no
108,5,3,861,10,3,20,7,yes,yes
108,5,4,861,39,7,20,7,no,yes
108,5,5,861,20,5,20,9,yes,yes
108,6,1,862,73,3,20,9,yes,no
108,6,2,862,14,5,25,7,yes,yes
108,6,3,862,28,3,20,5,no,yes
108,6,4,862,81,7,30,9,yes,no
108,6,5,862,85,3,25,5,no,no
108,7,1,863,69,7,25,7,yes,no
108,7,2,863,41,5,25,7,no,yes
108,7,3,863,93,7,20,7,no,no
108,7,4,863,7,3,30,5,yes,yes
108,7,5,863,4,3,25,5,yes,yes
108,8,1,864,65,5,20,7,yes,no
108,8,2,864,82,3,20,5,no,no
108,8,3,864,4,3,25,5,yes,yes
108,8,4,864,89,5,30,5,no,no
108,8,5,864,18,7,30,7,yes,yes
109,1,1,865,76,3,25,9,yes,no
109,1,2,865,22,3,25,9,yes,yes
109,1,3,865,94,3,25,7,no,no
109,1,4,865,54,7,30,9,no,yes
109,1,5,865,66,7,20,7,yes,no
109,2,1,866,51,7,25,9,no,yes
109,2,2,866,77,5,25,9,yes,no
109,2,3,866,34,3,30,5,no,yes
109,2,4,866,67,3,25,7,yes,no
109,2,5,866,28,3,20,5,no,yes
109,3,1,867,59,5,25,5,yes,no
109,3,2,867,48,7,20,9,no,yes
109,3,3,867,70,3,30,7,yes,no
109,3,4,867,34,3,30,5,no,yes
109,3,5,867,58,3,25,5,yes,no
109,4,1,868,51,7,25,9,no,yes
109,4,2,868,106,3,30,9,no,no
109,4,3,868,19,3,20,9,yes,yes
109,4,4,868,15,7,25,7,yes,yes
109,4,5,868,88,3,30,5,no,no
109,5,1,869,18,7,30,7,yes,yes
109,5,2,869,15,7,25,7,yes,yes
109,5,3,869,87,7,25,5,no,no
109,5,4,869,95,5,25,7,no,no
109,5,5,869,16,3,30,7,yes,yes
109,6,1,870,105,7,25,9,no,no
109,6,2,870,104,5,25,9,no,no
109,6,3,870,90,7,30,5,no,no
109,6,4,870,72,7,30,7,yes,no
109,6,5,870,20,5,20,9,yes,yes
109,7,1,871,34,3,30,5,no,yes
109,7,2,871,82,3,20,5,no,no
109,7,3,871,31,3,25,5,no,yes
109,7,4,871,36,7,30,5,no,yes
109,7,5,871,102,7,20,9,no,no
109,8,1,872,66,7,20,7,yes,no
109,8,2,872,22,3,25,9,yes,yes
109,8,3,872,103,3,25,9,no,no
109,8,4,872,45,7,30,7,no,yes
109,8,5,872,79,3,30,9,yes,no
110,1,1,873,101,5,20,9,no,no
110,1,2,873,65,5,20,7,yes,no
110,1,3,873,67,3,25,7,yes,no
110,1,4,873,55,3,20,5,yes,no
110,1,5,873,8,5,30,5,yes,yes
110,2,1,874,99,7,30,7,no,no
110,2,2,874,10,3,20,7,yes,yes
110,2,3,874,24,7,25,9,yes,yes
110,2,4,874,79,3,30,9,yes,no
110,2,5,874,66,7,20,7,yes,no
110,3,1,875,13,3,25,7,yes,yes
110,3,2,875,44,5,30,7,no,yes
110,3,3,875,21,7,20,9,yes,yes
110,3,4,875,58,3,25,5,yes,no
110,3,5,875,59,5,25,5,yes,no
110,4,1,876,98,5,30,7,no,no
110,4,2,876,51,7,25,9,no,yes
110,4,3,876,4,3,25,5,yes,yes
110,4,4,876,74,5,20,9,yes,no
110,4,5,876,36,7,30,5,no,yes
110,5,1,877,89,5,30,5,no,no
110,5,2,877,82,3,20,5,no,no
110,5,3,877,56,5,20,5,yes,no
110,5,4,877,11,5,20,7,yes,yes
110,5,5,877,74,5,20,9,yes,no
110,6,1,878,11,5,20,7,yes,yes
110,6,2,878,104,5,25,9,no,no
110,6,3,878,84,7,20,5,no,no
110,6,4,878,22,3,25,9,yes,yes
110,6,5,878,80,5,30,9,yes,no
110,7,1,879,44,5,30,7,no,yes
110,7,2,879,79,3,30,9,yes,no
110,7,3,879,16,3,30,7,yes,yes
110,7,4,879,102,7,20,9,no,no
110,7,5,879,39,7,20,7,no,yes
110,8,1,880,11,5,20,7,yes,yes
110,8,2,880,58,3,25,5,yes,no
110,8,3,880,104,5,25,9,no,no
110,8,4,880,48,7,20,9,no,yes
110,8,5,880,94,3,25,7,no,no
111,1,1,881,69,7,25,7,yes,no
111,1,2,881,45,7,30,7,no,yes
111,1,3,881,34,3,30,5,no,yes
111,1,4,881,78,7,25,9,yes,no
111,1,5,881,79,3,30,9,yes,no
111,2,1,882,76,3,25,9,yes,no
111,2,2,882,85,3,25,5,no,no
111,2,3,882,37,3,20,7,no,yes
111,2,4,882,56,5,20,5,yes,no
111,2,5,882,106,3,30,9,no,no
111,3,1,883,19,3,20,9,yes,yes
111,3,2,883,82,3,20,5,no,no
111,3,3,883,75,7,20,9,yes,no
111,3,4,883,84,7,20,5,no,no
111,3,5,883,65,5,20,7,yes,no
111,4,1,884,64,3,20,7,yes,no
111,4,2,884,83,5,20,5,no,no
111,4,3,884,24,7,25,9,yes,yes
111,4,4,884,14,5,25,7,yes,yes
111,4,5,884,67,3,25,7,yes,no
111,5,1,885,1,3,20,5,yes,yes
111,5,2,885,37,3,20,7,no,yes
111,5,3,885,93,7,20,7,no,no
111,5,4,885,44,5,30,7,no,yes
111,5,5,885,72,7,30,7,yes,no
111,6,1,886,26,5,30,9,yes,yes
111,6,2,886,75,7,20,9,yes,no
111,6,3,886,81,7,30,9,yes,no
111,6,4,886,54,7,30,9,no,yes
111,6,5,886,35,5,30,5,no,yes
111,7,1,887,32,5,25,5,no,yes
111,7,2,887,101,5,20,9,no,no
111,7,3,887,61,3,30,5,yes,no
111,7,4,887,80,5,30,9,yes,no
111,7,5,887,34,3,30,5,no,yes
111,8,1,888,71,5,30,7,yes,no
111,8,2,888,74,5,20,9,yes,no
111,8,3,888,4,3,25,5,yes,yes
111,8,4,888,93,7,20,7,no,no
111,8,5,888,44,5,30,7,no,yes
112,1,1,889,105,7,25,9,no,no
112,1,2,889,13,3,25,7,yes,yes
112,1,3,889,89,5,30,5,no,no
112,1,4,889,74,5,20,9,yes,no
112,1,5,889,108,7,30,9,no,no
112,2,1,890,41,5,25,7,no,yes
112,2,2,890,8,5,30,5,yes,yes
112,2,3,890,7,3,30,5,yes,yes
112,2,4,890,32,5,25,5,no,yes
112,2,5,890,79,3,30,9,yes,no
112,3,1,891,62,5,30,5,yes,no
112,3,2,891,57,7,20,5,yes,no
112,3,3,891,85,3,25,5,no,no
112,3,4,891,100,3,20,9,no,no
112,3,5,891,1,3,20,5,yes,yes
112,4,1,892,81,7,30,9,yes,no
112,4,2,892,92,5,20,7,no,no
112,4,3,892,20,5,20,9,yes,yes
112,4,4,892,49,3,25,9,no,yes
112,4,5,892,17,5,30,7,yes,yes
112,5,1,893,41,5,25,7,no,yes
112,5,2,893,70,3,30,7,yes,no
112,5,3,893,35,5,30,5,no,yes
112,5,4,893,19,3,20,9,yes,yes
112,5,5,893,17,5,30,7,yes,yes
112,6,1,894,56,5,20,5,yes,no
112,6,2,894,2,5,20,5,yes,yes
112,6,3,894,106,3,30,9,no,no
112,6,4,894,45,7,30,7,no,yes
112,6,5,894,20,5,20,9,yes,yes
112,7,1,895,85,3,25,5,no,no
112,7,2,895,99,7,30,7,no,no
112,7,3,895,88,3,30,5,no,no
112,7,4,895,62,5,30,5,yes,no
112,7,5,895,24,7,25,9,yes,yes
112,8,1,896,61,3,30,5,yes,no
112,8,2,896,84,7,20,5,no,no
112,8,3,896,43,3,30,7,no,yes
112,8,4,896,57,7,20,5,yes,no
112,8,5,896,8,5,30,5,yes,yes
113,1,1,897,63,7,30,5,yes,no
113,1,2,897,4,3,25,5,yes,yes
113,1,3,897,15,7,25,7,yes,yes
113,1,4,897,19,3,20,9,yes,yes
113,1,5,897,79,3,30,9,yes,no
113,2,1,898,15,7,25,7,yes,yes
113,2,2,898,76,3,25,9,yes,no
113,2,3,898,103,3,25,9,no,no
113,2,4,898,92,5,20,7,no,no
113,2,5,898,45,7,30,7,no,yes
113,3,1,899,39,7,20,7,no,yes
113,3,2,899,9,7,30,5,yes,yes
113,3,3,899,104,5,25,9,no,no
113,3,4,899,41,5,25,7,no,yes
113,3,5,899,103,3,25,9,no,no
113,4,1,900,88,3,30,5,no,no
113,4,2,900,56,5,20,5,yes,no
113,4,3,900,62,5,30,5,yes,no
113,4,4,900,34,3,30,5,no,yes
113,4,5,900,75,7,20,9,yes,no
113,5,1,901,88,3,30,5,no,no
113,5,2,901,43,3,30,7,no,yes
113,5,3,901,99,7,30,7,no,no
113,5,4,901,34,3,30,5,no,yes
113,5,5,901,14,5,25,7,yes,yes
113,6,1,902,27,7,30,9,yes,yes
113,6,2,902,47,5,20,9,no,yes
113,6,3,902,3,7,20,5,yes,yes
113,6,4,902,104,5,25,9,no,no
113,6,5,902,102,7,20,9,no,no
113,7,1,903,11,5,20,7,yes,yes
113,7,2,903,94,3,25,7,no,no
113,7,3,903,7,3,30,5,yes,yes
113,7,4,903,52,3,30,9,no,yes
113,7,5,903,30,7,20,5,no,yes
113,8,1,904,32,5,25,5,no,yes
113,8,2,904,105,7,25,9,no,no
113,8,3,904,84,7,20,5,no,no
113,8,4,904,66,7,20,7,yes,no
113,8,5,904,68,5,25,7,yes,no
114,1,1,905,2,5,20,5,yes,yes
114,1,2,905,75,7,20,9,yes,no
114,1,3,905,60,7,25,5,yes,no
114,1,4,905,4,3,25,5,yes,yes
114,1,5,905,82,3,20,5,no,no
114,2,1,906,16,3,30,7,yes,yes
114,2,2,906,63,7,30,5,yes,no
114,2,3,906,20,5,20,9,yes,yes
114,2,4,906,41,5,25,7,no,yes
114,2,5,906,53,5,30,9,no,yes
114,3,1,907,58,3,25,5,yes,no
114,3,2,907,20,5,20,9,yes,yes
114,3,3,907,43,3,30,7,no,yes
114,3,4,907,60,7,25,5,yes,no
114,3,5,907,63,7,30,5,yes,no
114,4,1,908,72,7,30,7,yes,no
114,4,2,908,64,3,20,7,yes,no
114,4,3,908,59,5,25,5,yes,no
114,4,4,908,108,7,30,9,no,no
114,4,5,908,79,3,30,9,yes,no
114,5,1,909,74,5,20,9,yes,no
114,5,2,909,82,3,20,5,no,no
114,5,3,909,33,7,25,5,no,yes
114,5,4,909,19,3,20,9,yes,yes
114,5,5,909,12,7,20,7,yes,yes
114,6,1,910,57,7,20,5,yes,no
114,6,2,910,68,5,25,7,yes,no
114,6,3,910,8,5,30,5,yes,yes
114,6,4,910,16,3,30,7,yes,yes
114,6,5,910,23,5,25,9,yes,yes
114,7,1,911,16,3,30,7,yes,yes
114,7,2,911,52,3,30,9,no,yes
114,7,3,911,4,3,25,5,yes,yes
114,7,4,911,57,7,20,5,yes,no
114,7,5,911,92,5,20,7,no,no
114,8,1,912,21,7,20,9,yes,yes
114,8,2,912,7,3,30,5,yes,yes
114,8,3,912,83,5,20,5,no,no
114,8,4,912,36,7,30,5,no,yes
114,8,5,912,72,7,30,7,yes,no
115,1,1,913,4,3,25,5,yes,yes
115,1,2,913,37,3,20,7,no,yes
115,1,3,913,43,3,30,7,no,yes
115,1,4,913,71,5,30,7,yes,no
115,1,5,913,87,7,25,5,no,no
115,2,1,914,10,3,20,7,yes,yes
115,2,2,914,31,3,25,5,no,yes
115,2,3,914,16,3,30,7,yes,yes
115,2,4,914,20,5,20,9,yes,yes
115,2,5,914,86,5,25,5,no,no
115,3,1,915,1,3,20,5,yes,yes
115,3,2,915,55,3,20,5,yes,no
115,3,3,915,69,7,25,7,yes,no
115,3,4,915,24,7,25,9,yes,yes
115,3,5,915,37,3,20,7,no,yes
115,4,1,916,75,7,20,9,yes,no
115,4,2,916,31,3,25,5,no,yes
115,4,3,916,40,3,25,7,no,yes
115,4,4,916,93,7,20,7,no,no
115,4,5,916,79,3,30,9,yes,no
115,5,1,917,61,3,30,5,yes,no
115,5,2,917,52,3,30,9,no,yes
115,5,3,917,32,5,25,5,no,yes
115,5,4,917,12,7,20,7,yes,yes
115,5,5,917,54,7,30,9,no,yes
115,6,1,918,58,3,25,5,yes,no
115,6,2,918,76,3,25,9,yes,no
115,6,3,918,56,5,20,5,yes,no
115,6,4,918,4,3,25,5,yes,yes
115,6,5,918,96,7,25,7,no,no
115,7,1,919,98,5,30,7,no,no
115,7,2,919,49,3,25,9,no,yes
115,7,3,919,9,7,30,5,yes,yes
115,7,4,919,37,3,20,7,no,yes
115,7,5,919,27,7,30,9,yes,yes
115,8,1,920,66,7,20,7,yes,no
115,8,2,920,57,7,20,5,yes,no
115,8,3,920,10,3,20,7,yes,yes
115,8,4,920,87,7,25,5,no,no
115,8,5,920,7,3,30,5,yes,yes
116,1,1,921,76,3,25,9,yes,no
116,1,2,921,58,3,25,5,yes,no
116,1,3,921,25,3,30,9,yes,yes
116,1,4,921,36,7,30,5,no,yes
116,1,5,921,102,7,20,9,no,no
116,2,1,922,105,7,25,9,no,no
116,2,2,922,19,3,20,9,yes,yes
116,2,3,922,63,7,30,5,yes,no
116,2,4,922,91,3,20,7,no,no
116,2,5,922,80,5,30,9,yes,no
116,3,1,923,59,5,25,5,yes,no
116,3,2,923,55,3,20,5,yes,no
116,3,3,923,22,3,25,9,yes,yes
116,3,4,923,73,3,20,9,yes,no
116,3,5,923,77,5,25,9,yes,no
116,4,1,924,27,7,30,9,yes,yes
116,4,2,924,49,3,25,9,no,yes
116,4,3,924,71,5,30,7,yes,no
116,4,4,924,58,3,25,5,yes,no
116,4,5,924,28,3,20,5,no,yes
116,5,1,925,78,7,25,9,yes,no
116,5,2,925,55,3,20,5,yes,no
116,5,3,925,47,5,20,9,no,yes
116,5,4,925,12,7,20,7,yes,yes
116,5,5,925,108,7,30,9,no,no
116,6,1,926,27,7,30,9,yes,yes
116,6,2,926,67,3,25,7,yes,no
116,6,3,926,55,3,20,5,yes,no
116,6,4,926,8,5,30,5,yes,yes
116,6,5,926,76,3,25,9,yes,no
116,7,1,927,25,3,30,9,yes,yes
116,7,2,927,101,5,20,9,no,no
116,7,3,927,73,3,20,9,yes,no
116,7,4,927,47,5,20,9,no,yes
116,7,5,927,20,5,20,9,yes,yes
116,8,1,928,18,7,30,7,yes,yes
116,8,2,928,61,3,30,5,yes,no
116,8,3,928,60,7,25,5,yes,no
116,8,4,928,62,5,30,5,yes,no
116,8,5,928,101,5,20,9,no,no
117,1,1,929,65,5,20,7,yes,no
117,1,2,929,47,5,20,9,no,yes
117,1,3,929,21,7,20,9,yes,yes
117,1,4,929,71,5,30,7,yes,no
117,1,5,929,13,3,25,7,yes,yes
117,2,1,930,72,7,30,7,yes,no
117,2,2,930,45,7,30,7,no,yes
117,2,3,930,52,3,30,9,no,yes
117,2,4,930,82,3,20,5,no,no
117,2,5,930,90,7,30,5,no,no
117,3,1,931,11,5,20,7,yes,yes
117,3,2,931,96,7,25,7,no,no
117,3,3,931,40,3,25,7,no,yes
117,3,4,931,37,3,20,7,no,yes
117,3,5,931,12,7,20,7,yes,yes
117,4,1,932,5,5,25,5,yes,yes
117,4,2,932,56,5,20,5,yes,no
117,4,3,932,40,3,25,7,no,yes
117,4,4,932,14,5,25,7,yes,yes
117,4,5,932,98,5,30,7,no,no
117,5,1,933,96,7,25,7,no,no
117,5,2,933,93,7,20,7,no,no
117,5,3,933,14,5,25,7,yes,yes
117,5,4,933,22,3,25,9,yes,yes
117,5,5,933,29,5,20,5,no,yes
117,6,1,934,88,3,30,5,no,no
117,6,2,934,30,7,20,5,no,yes
117,6,3,934,6,7,25,5,yes,yes
117,6,4,934,80,5,30,9,yes,no
117,6,5,934,86,5,25,5,no,no
117,7,1,935,57,7,20,5,yes,no
117,7,2,935,75,7,20,9,yes,no
117,7,3,935,35,5,30,5,no,yes
117,7,4,935,23,5,25,9,yes,yes
117,7,5,935,49,3,25,9,no,yes
117,8,1,936,8,5,30,5,yes,yes
117,8,2,936,61,3,30,5,yes,no
117,8,3,936,41,5,25,7,no,yes
117,8,4,936,11,5,20,7,yes,yes
117,8,5,936,50,5,25,9,no,yes
118,1,1,937,39,7,20,7,no,yes
118,1,2,937,98,5,30,7,no,no
118,1,3,937,19,3,20,9,yes,yes
118,1,4,937,11,5,20,7,yes,yes
118,1,5,937,91,3,20,7,no,no
118,2,1,938,69,7,25,7,yes,no
118,2,2,938,42,7,25,7,no,yes
118,2,3,938,79,3,30,9,yes,no
118,2,4,938,101,5,20,9,no,no
118,2,5,938,90,7,30,5,no,no
118,3,1,939,36,7,30,5,no,yes
118,3,2,939,25,3,30,9,yes,yes
118,3,3,939,63,7,30,5,yes,no
118,3,4,939,76,3,25,9,yes,no
118,3,5,939,22,3,25,9,yes,yes
118,4,1,940,53,5,30,9,no,yes
118,4,2,940,21,7,20,9,yes,yes
118,4,3,940,82,3,20,5,no,no
118,4,4,940,107,5,30,9,no,no
118,4,5,940,43,3,30,7,no,yes
118,5,1,941,27,7,30,9,yes,yes
118,5,2,941,24,7,25,9,yes,yes
118,5,3,941,79,3,30,9,yes,no
118,5,4,941,11,5,20,7,yes,yes
118,5,5,941,10,3,20,7,yes,yes
118,6,1,942,94,3,25,7,no,no
118,6,2,942,59,5,25,5,yes,no
118,6,3,942,34,3,30,5,no,yes
118,6,4,942,102,7,20,9,no,no
118,6,5,942,97,3,30,7,no,no
118,7,1,943,22,3,25,9,yes,yes
118,7,2,943,13,3,25,7,yes,yes
118,7,3,943,50,5,25,9,no,yes
118,7,4,943,99,7,30,7,no,no
118,7,5,943,15,7,25,7,yes,yes
118,8,1,944,66,7,20,7,yes,no
118,8,2,944,50,5,25,9,no,yes
118,8,3,944,95,5,25,7,no,no
118,8,4,944,19,3,20,9,yes,yes
118,8,5,944,43,3,30,7,no,yes
119,1,1,945,10,3,20,7,yes,yes
119,1,2,945,53,5,30,9,no,yes
119,1,3,945,104,5,25,9,no,no
119,1,4,945,56,5,20,5,yes,no
119,1,5,945,84,7,20,5,no,no
119,2,1,946,53,5,30,9,no,yes
119,2,2,946,101,5,20,9,no,no
119,2,3,946,26,5,30,9,yes,yes
119,2,4,946,106,3,30,9,no,no
119,2,5,946,66,7,20,7,yes,no
119,3,1,947,15,7,25,7,yes,yes
119,3,2,947,87,7,25,5,no,no
119,3,3,947,11,5,20,7,yes,yes
119,3,4,947,102,7,20,9,no,no
119,3,5,947,61,3,30,5,yes,no
119,4,1,948,99,7,30,7,no,no
119,4,2,948,72,7,30,7,yes,no
119,4,3,948,36,7,30,5,no,yes
119,4,4,948,56,5,20,5,yes,no
119,4,5,948,9,7,30,5,yes,yes
119,5,1,949,48,7,20,9,no,yes
119,5,2,949,105,7,25,9,no,no
119,5,3,949,64,3,20,7,yes,no
119,5,4,949,99,7,30,7,no,no
119,5,5,949,73,3,20,9,yes,no
119,6,1,950,55,3,20,5,yes,no
119,6,2,950,21,7,20,9,yes,yes
119,6,3,950,82,3,20,5,no,no
119,6,4,950,54,7,30,9,no,yes
119,6,5,950,44,5,30,7,no,yes
119,7,1,951,97,3,30,7,no,no
119,7,2,951,42,7,25,7,no,yes
119,7,3,951,67,3,25,7,yes,no
119,7,4,951,83,5,20,5,no,no
119,7,5,951,20,5,20,9,yes,yes
119,8,1,952,70,3,30,7,yes,no
119,8,2,952,9,7,30,5,yes,yes
119,8,3,952,26,5,30,9,yes,yes
119,8,4,952,16,3,30,7,yes,yes
119,8,5,952,52,3,30,9,no,yes
120,1,1,953,3,7,20,5,yes,yes
120,1,2,953,16,3,30,7,yes,yes
120,1,3,953,25,3,30,9,yes,yes
120,1,4,953,44,5,30,7,no,yes
120,1,5,953,38,5,20,7,no,yes
120,2,1,954,93,7,20,7,no,no
120,2,2,954,100,3,20,9,no,no
120,2,3,954,63,7,30,5,yes,no
120,2,4,954,75,7,20,9,yes,no
120,2,5,954,44,5,30,7,no,yes
120,3,1,955,102,7,20,9,no,no
120,3,2,955,106,3,30,9,no,no
120,3,3,955,4,3,25,5,yes,yes
120,3,4,955,14,5,25,7,yes,yes
120,3,5,955,42,7,25,7,no,yes
120,4,1,956,103,3,25,9,no,no
120,4,2,956,96,7,25,7,no,no
120,4,3,956,55,3,20,5,yes,no
120,4,4,956,34,3,30,5,no,yes
120,4,5,956,9,7,30,5,yes,yes
120,5,1,957,76,3,25,9,yes,no
120,5,2,957,56,5,20,5,yes,no
120,5,3,957,43,3,30,7,no,yes
120,5,4,957,4,3,25,5,yes,yes
120,5,5,957,23,5,25,9,yes,yes
120,6,1,958,83,5,20,5,no,no
120,6,2,958,46,3,20,9,no,yes
120,6,3,958,17,5,30,7,yes,yes
120,6,4,958,44,5,30,7,no,yes
120,6,5,958,61,3,30,5,yes,no
120,7,1,959,24,7,25,9,yes,yes
120,7,2,959,58,3,25,5,yes,no
120,7,3,959,87,7,25,5,no,no
120,7,4,959,38,5,20,7,no,yes
120,7,5,959,10,3,20,7,yes,yes
120,8,1,960,84,7,20,5,no,no
120,8,2,960,1,3,20,5,yes,yes
120,8,3,960,89,5,30,5,no,no
120,8,4,960,93,7,20,7,no,no
120,8,5,960,65,5,20,7,yes,no
121,1,1,961,96,7,25,7,no,no
121,1,2,961,33,7,25,5,no,yes
121,1,3,961,9,7,30,5,yes,yes
121,1,4,961,89,5,30,5,no,no
121,1,5,961,77,5,25,9,yes,no
121,2,1,962,88,3,30,5,no,no
121,2,2,962,65,5,20,7,yes,no
121,2,3,962,103,3,25,9,no,no
121,2,4,962,58,3,25,5,yes,no
121,2,5,962,79,3,30,9,yes,no
121,3,1,963,39,7,20,7,no,yes
121,3,2,963,65,5,20,7,yes,no
121,3,3,963,38,5,20,7,no,yes
121,3,4,963,104,5,25,9,no,no
121,3,5,963,7,3,30,5,yes,yes
121,4,1,964,87,7,25,5,no,no
121,4,2,964,22,3,25,9,yes,yes
121,4,3,964,36,7,30,5,no,yes
121,4,4,964,106,3,30,9,no,no
121,4,5,964,65,5,20,7,yes,no
121,5,1,965,65,5,20,7,yes,no
121,5,2,965,17,5,30,7,yes,yes
121,5,3,965,67,3,25,7,yes,no
121,5,4,965,1,3,20,5,yes,yes
121,5,5,965,78,7,25,9,yes,no
121,6,1,966,18,7,30,7,yes,yes
121,6,2,966,25,3,30,9,yes,yes
121,6,3,966,33,7,25,5,no,yes
121,6,4,966,65,5,20,7,yes,no
121,6,5,966,106,3,30,9,no,no
121,7,1,967,91,3,20,7,no,no
121,7,2,967,78,7,25,9,yes,no
121,7,3,967,75,7,20,9,yes,no
121,7,4,967,64,3,20,7,yes,no
121,7,5,967,86,5,25,5,no,no
121,8,1,968,18,7,30,7,yes,yes
121,8,2,968,11,5,20,7,yes,yes
121,8,3,968,55,3,20,5,yes,no
121,8,4,968,99,7,30,7,no,no
121,8,5,968,16,3,30,7,yes,yes
122,1,1,969,42,7,25,7,no,yes
122,1,2,969,93,7,20,7,no,no
122,1,3,969,89,5,30,5,no,no
122,1,4,969,95,5,25,7,no,no
122,1,5,969,35,5,30,5,no,yes
122,2,1,970,6,7,25,5,yes,yes
122,2,2,970,13,3,25,7,yes,yes
122,2,3,970,85,3,25,5,no,no
122,2,4,970,83,5,20,5,no,no
122,2,5,970,77,5,25,9,yes,no
122,3,1,971,57,7,20,5,yes,no
122,3,2,971,37,3,20,7,no,yes
122,3,3,971,40,3,25,7,no,yes
122,3,4,971,61,3,30,5,yes,no
122,3,5,971,86,5,25,5,no,no
122,4,1,972,96,7,25,7,no,no
122,4,2,972,107,5,30,9,no,no
122,4,3,972,30,7,20,5,no,yes
122,4,4,972,71,5,30,7,yes,no
122,4,5,972,81,7,30,9,yes,no
122,5,1,973,71,5,30,7,yes,no
122,5,2,973,66,7,20,7,yes,no
122,5,3,973,42,7,25,7,no,yes
122,5,4,973,103,3,25,9,no,no
122,5,5,973,58,3,25,5,yes,no
122,6,1,974,81,7,30,9,yes,no
122,6,2,974,74,5,20,9,yes,no
122,6,3,974,91,3,20,7,no,no
122,6,4,974,92,5,20,7,no,no
122,6,5,974,51,7,25,9,no,yes
122,7,1,975,81,7,30,9,yes,no
122,7,2,975,3,7,20,5,yes,yes
122,7,3,975,11,5,20,7,yes,yes
122,7,4,975,17,5,30,7,yes,yes
122,7,5,975,16,3,30,7,yes,yes
122,8,1,976,36,7,30,5,no,yes
122,8,2,976,65,5,20,7,yes,no
122,8,3,976,47,5,20,9,no,yes
122,8,4,976,9,7,30,5,yes,yes
122,8,5,976,94,3,25,7,no,no
123,1,1,977,101,5,20,9,no,no
123,1,2,977,29,5,20,5,no,yes
123,1,3,977,30,7,20,5,no,yes
123,1,4,977,98,5,30,7,no,no
123,1,5,977,6,7,25,5,yes,yes
123,2,1,978,28,3,20,5,no,yes
123,2,2,978,62,5,30,5,yes,no
123,2,3,978,52,3,30,9,no,yes
123,2,4,978,67,3,25,7,yes,no
123,2,5,978,44,5,30,7,no,yes
123,3,1,979,81,7,30,9,yes,no
123,3,2,979,3,7,20,5,yes,yes
123,3,3,979,64,3,20,7,yes,no
123,3,4,979,52,3,30,9,no,yes
123,3,5,979,33,7,25,5,no,yes
123,4,1,980,80,5,30,9,yes,no
123,4,2,980,53,5,30,9,no,yes
123,4,3,980,17,5,30,7,yes,yes
123,4,4,980,32,5,25,5,no,yes
123,4,5,980,18,7,30,7,yes,yes
123,5,1,981,72,7,30,7,yes,no
123,5,2,981,56,5,20,5,yes,no
123,5,3,981,39,7,20,7,no,yes
123,5,4,981,5,5,25,5,yes,yes
123,5,5,981,4,3,25,5,yes,yes
123,6,1,982,26,5,30,9,yes,yes
